ID,translation 1,translation 2,PoS,ar_hum,ar_txt,cy_hum,cy_txt,en_hum,en_txt,es_hum,es_txt,et_hum,et_txt,fi_hum,fi_txt,fr_hum,fr_txt,he_hum,he_txt,pl_hum,pl_txt,ru_hum,ru_txt,sw_hum,sw_txt,zh_hum,zh_txt
82,wallpaper,background,nouns,3.3,0.2015770524740219,1,0.1435735523700714,3.076923077,0.37728017568588257,1.6,-0.07852964848279953,2.8,0.27045175433158875,1.6,0.3408052325248718,3.4,0.21368148922920227,3.2,0.24026796221733093,3.2,0.3836805522441864,1.9,0.3240109384059906,1.7,0.20717281103134155,3,0.3261130750179291
83,beer,champagne,nouns,3.8,0.25332340598106384,1.3,0.35735782980918884,1,0.5108243227005005,1.3,0.38978689908981323,1.3,0.17364461719989777,1.2,0.6142289042472839,3.2,0.5164597630500793,2.2,0.44939693808555603,1.4,0.4332483112812042,1.1,0.6649290919303894,2.9,0.22838693857192993,2.454545455,0.46764010190963745
84,capability,competence,nouns,4.7,0.21808815002441406,4.1,0.31408724188804626,4.538461538,0.509929895401001,3,0.21310216188430786,4.3,0.362304151058197,4.3,0.4363430440425873,6,0.5897310972213745,4.9,0.3854561746120453,3.5,0.5075135231018066,2.7,0.4440959393978119,4.1,0.24293376505374908,5.090909091,0.525665819644928
85,hand,wrist,nouns,4.1,0.3262004256248474,1.6,0.18777723610401154,1.307692308,0.5131894946098328,2.2,0.38782528042793274,1.9,0.49759984016418457,2.3,0.5389240384101868,3.3,0.48642510175704956,1.7,0.14298763871192932,1.8,0.3949330747127533,2.3,0.4200756251811981,0.5,0.147563636302948,2,0.3336010277271271
86,chapter,choice,nouns,0.5,0.253489226102829,0,0.07788881659507751,0,0.10142195224761963,0.5,-0.013960462063550949,0.8,0.09456901252269745,0.2,0.32270386815071106,0.8,0.23039154708385468,0.2,0.18352161347866058,0.3,0.31529444456100464,0.6,0.09289342164993286,0.1,0.09928970783948898,0.090909091,0.23239298164844513
87,august,month,nouns,4.5,0.17527753114700317,2.2,0.17137008905410767,2,0.4558580219745636,3,0.5085596442222595,1.8,0.2969721853733063,2.7,0.45968160033226013,3.3,0.5163806080818176,2.3,0.5487754344940186,2.2,0.4862947463989258,2.7,0.48945027589797974,3.1,0.34985172748565674,2.2,0.423936128616333
88,course,stomach,nouns,2,0.3144901692867279,0,0.15124759078025818,0,0.19192059338092804,0.1,0.14036114513874054,0.1,-0.016333265230059624,0,0.2229449599981308,0.2,0.14177273213863373,0,0.11173627525568008,0,0.09924136102199554,0.2,0.20143446326255798,0.1,0.22046738862991333,0,0.12474463880062103
89,monk,cross,nouns,2.8,0.29891249537467957,0.6,0.06436740607023239,0.230769231,0.20881764590740204,0.1,0.08998781442642212,1,0.20786093175411224,0.4,0.27051112055778503,1.9,0.19011452794075012,1.2,0.1653308868408203,0.4,0.26030388474464417,1.5,0.3534475862979889,0.1,0.19319063425064087,0.181818182,0.24861516058444977
90,star,brightness,nouns,2.8,0.23893354833126068,1.1,0.32006368041038513,0.615384615,0.33225178718566895,2.7,0.34055542945861816,1.4,0.1806609034538269,0.8,0.3945215940475464,1.3,0.2760451138019562,1.4,0.2889291048049927,1.1,0.3695654571056366,1.4,0.3296692371368408,2.8,0.27160143852233887,0.272727273,0.2844766676425934
91,vision,perception,nouns,3.4,0.36901000142097473,0.9,0.1677345335483551,3.538461538,0.49657994508743286,4.5,0.4755876958370209,2.6,0.4277151823043823,3.2,0.49857890605926514,5,0.6492236852645874,2.9,0.26058804988861084,1.9,0.4797748625278473,4.7,0.6302835941314697,1.9,0.20227763056755066,0.545454545,0.4431796967983246
92,wine,brandy,nouns,3.5,0.3831237852573395,1.1,0.41669604182243347,1.384615385,0.5969261527061462,1.6,0.4775823652744293,1.7,0.2589062750339508,1.6,0.4622744023799896,3.7,0.48045793175697327,2.3,0.46937328577041626,1.4,0.46034157276153564,1.3,0.60187828540802,3.4,0.19467534124851227,2.727272727,0.6828035116195679
93,room,bath,nouns,3.1,0.1768304854631424,0.4,-0.021455688402056694,0.153846154,0.47845518589019775,0.7,0.4211336374282837,0.7,0.4171413481235504,0.1,0.42193689942359924,1.5,0.40772104263305664,1.3,0.4377272427082062,0.2,0.17997224628925323,1.5,0.5286930799484253,0.1,0.264553964138031,0.090909091,0.21404771506786346
94,hallway,corridor,nouns,3.6,0.3392114043235779,4.1,0.2819819748401642,5.615384615,0.6589583158493042,5.3,0.4544956088066101,4.2,0.3847127854824066,3.7,0.3895772099494934,5.4,0.6882724761962891,5.9,0.5411513447761536,5.4,0.4952074885368347,3.9,0.5681889057159424,4.3,0.014272739179432392,4.272727273,0.5471039414405823
95,orange,citrus,nouns,4.2,0.5566725134849548,3.2,0.4260832667350769,2.769230769,0.5450040102005005,3,0.4334055185317993,3.3,0.35650116205215454,4.1,0.5564234256744385,4.4,0.5612615942955017,3.1,0.07814691960811615,3.4,0.442175030708313,4,0.6626389026641846,5.9,0.7303518056869507,3.272727273,0.4803009033203125
96,church,choir,nouns,1.9,0.37479886412620544,0.6,0.2948732078075409,0.384615385,0.6218290328979492,1.2,0.28621163964271545,1.6,0.1729590743780136,0.6,0.41996946930885315,2.7,0.4748268127441406,1.5,0.46720242500305176,1,0.43400850892066956,1.3,0.28460627794265747,1.5,0.3136119246482849,0.181818182,0.3630297780036926
97,clothes,drawer,nouns,2.5,0.22086544334888458,0.6,0.08695854991674423,0.307692308,0.3566831648349762,1.3,0.29528093338012695,1,0.17931437492370605,0.2,0.22763700783252716,1.4,0.19892238080501556,1.1,0.20084074139595032,0.3,0.2738233208656311,0.7,0.1353158950805664,0.7,0.31168878078460693,0.090909091,0.2699138820171356
98,day,dawn,nouns,3.2,0.5085201263427734,1.1,0.13972382247447968,2.307692308,0.4542102515697479,2.6,0.43165773153305054,1.6,0.28120365738868713,2.1,0.3228745758533478,4.1,0.4411127269268036,2.1,0.20102593302726746,2,0.3373967707157135,1,0.3787410855293274,1.2,0.34884175658226013,2.636363636,0.3021601140499115
99,beast,animal,nouns,2,0.4579331576824188,3.1,0.27107542753219604,4,0.4632519781589508,4.1,0.396488219499588,4.9,0.34905242919921875,2.7,0.5112742185592651,5.4,0.46872201561927795,3.2,0.4801834523677826,2.5,0.34095823764801025,5.1,0.5069730877876282,1.6,0.2317940592765808,3.545454545,0.5330238938331604
100,jar,bottle,nouns,2.8,0.489947646856308,2.8,0.33432599902153015,3.307692308,0.5639065504074097,2.3,0.4781835079193115,2.5,0.4452122747898102,2.3,0.7224138379096985,3.1,0.43917474150657654,2.8,0.5066820979118347,1,0.47645288705825806,1.5,0.32414501905441284,0.4,0.35459616780281067,4.272727273,0.5132070779800415
101,river,sea,nouns,2.6,0.528093695640564,1.2,0.40188607573509216,1.384615385,0.5178242921829224,2.4,0.291561096906662,1.6,0.21858157217502594,1.4,0.4809681177139282,2.8,0.4849558174610138,2.2,0.11031977087259293,1.4,0.34613004326820374,0.8,0.3422398567199707,2.4,0.2953029274940491,2.090909091,0.44196629524230957
102,fact,insight,nouns,2.6,0.313890665769577,0.8,0.13482142984867096,1.846153846,0.20791275799274445,0.5,0.08853527903556824,1.2,0.19640852510929108,0.8,0.3332373797893524,1,0.2194993644952774,2.2,0.3889597952365875,1.6,0.23759786784648895,3.1,0.2531288266181946,1.9,0.11970927566289902,0.181818182,0.21472764015197754
103,tribunal,justice,nouns,3.2,0.24964125454425812,0.8,0.15696372091770172,2,0.40390634536743164,2.6,0.32327452301979065,1.8,0.31841427087783813,1.5,0.23707136511802673,3.7,0.5427213907241821,2.2,0.08340012282133102,2,0.3027156889438629,1.7,0.27020934224128723,1.9,0.2543482482433319,0.909090909,0.36201801896095276
104,past,antecedent,nouns,5.5,0.28801822662353516,0.9,0.2048616111278534,2.307692308,0.18453077971935272,3.4,0.22609226405620575,1.5,0.2786646783351898,1.5,0.24398401379585266,4.9,0.2596845030784607,2.3,0.25589802861213684,1.2,0.14270006120204926,3.9,0.42064806818962097,1.1,0.1629449874162674,4.090909091,0.19933652877807617
105,globalism,visa,nouns,1,0.14191077649593353,0.2,-0.03057418204843998,0.384615385,0.2786334455013275,0.8,0.107207290828228,1,0.1075834110379219,0.5,0.2874802350997925,1.2,0.16285130381584167,0.7,0.1991773247718811,0,0.12879517674446106,0.4,0.15947920083999634,0.1,-0.1070033609867096,0.727272727,0.20031966269016266
106,monster,demon,nouns,2.5,0.5123987197875977,2.4,0.1867205649614334,3.923076923,0.6167654395103455,3.3,0.45869681239128113,3.7,0.413509726524353,4.3,0.5271484851837158,4.7,0.5978299379348755,4.9,0.1900516003370285,4.2,0.5717561841011047,4.5,0.45858848094940186,1.5,0.23248796164989471,2.727272727,0.5638102293014526
107,lawyer,banker,nouns,1.6,0.3462759852409363,0.8,0.3946687579154968,0.538461538,0.6074004173278809,1.4,0.5502548217773438,1.2,0.3818662762641907,1.1,0.5159236192703247,1.8,0.48674827814102173,1.2,0.20206764340400696,0.4,0.5608814358711243,0.8,0.637816846370697,0.5,0.2505546510219574,0.181818182,0.4560157358646393
108,spoon,cup,nouns,2.2,0.6952683925628662,1,0.2239343672990799,0.692307692,0.4811481237411499,1.2,0.4287659227848053,1.2,0.38443368673324585,1.2,0.4665266275405884,1.9,0.616675853729248,1.5,0.23015373945236206,0.4,0.511211633682251,0.8,0.5880187749862671,0.7,0.36528152227401733,0.090909091,0.5481670498847961
109,second,minute,nouns,3.3,0.5680218935012817,0,0.12302284687757492,1.076923077,0.33450207114219666,2.5,0.4256879985332489,1.7,0.6072434782981873,2.2,0.7483665347099304,3.2,0.5644280314445496,2.3,0.48088911175727844,0.9,0.711138904094696,1.1,0.7804305553436279,2.8,0.3834541141986847,2.090909091,0.5584363341331482
110,happiness,sadness,nouns,1.4,0.4061218500137329,0.4,0.3397468626499176,0.076923077,0.5987979769706726,0.8,0.5464365482330322,1,0.47101646661758423,0.4,0.4597187638282776,1.9,0.4784175753593445,1.1,0.3403071165084839,0,0.31439703702926636,0.1,0.43693453073501587,0.2,0.3110387623310089,0,0.4310835599899292
111,galaxy,astronomer,nouns,3,0.21540772914886475,0.3,0.34344783425331116,0.538461538,0.38691920042037964,1.6,0.25595971941947937,1.2,0.333151638507843,0.7,0.3545534908771515,1.9,0.2818024158477783,1.5,0.21396416425704956,1.1,0.2372850924730301,1.5,0.381327748298645,0,0.1543501764535904,0.181818182,0.4340163469314575
112,worker,camera,nouns,0.5,0.19704553484916687,0,0.22269761562347412,0,0.1753833144903183,0.1,0.07850582897663116,0.1,0.027526702731847763,0.1,0.17893511056900024,0.1,0.16798198223114014,0.2,0.19993948936462402,0.3,0.2485666424036026,0.5,0.26899978518486023,0,0.08323217183351517,0.090909091,0.12651444971561432
113,kidney,organ,nouns,3.2,0.2756812572479248,2.6,0.14545609056949615,2,0.49036774039268494,3.2,0.38626906275749207,2.1,0.2816326320171356,2.5,0.3488481044769287,4.2,0.45694950222969055,2.1,0.2971669137477875,3.5,0.16913092136383057,2.2,0.32529136538505554,2.4,0.15407685935497284,4.363636364,0.4705612063407898
114,football,soccer,nouns,3.5,0.5852528214454651,5.9,0.47334542870521545,5.538461538,0.8209816813468933,2.5,0.05832471698522568,2.9,0.6549261212348938,5.8,0.6937047243118286,4.2,0.5098574757575989,3,0.5717728137969971,5.4,0.32624921202659607,2.5,0.33717188239097595,6,0.35976356267929077,4.272727273,0.0
115,guy,girl,nouns,2,0.6786767244338989,0.8,0.320197731256485,0.769230769,0.5937251448631287,1.2,0.3983384072780609,1,0.522079586982727,1,0.470689982175827,2.1,0.4199814796447754,3,0.5611194968223572,0,0.5195635557174683,0.1,0.6546310782432556,0.2,0.5181559324264526,0.272727273,0.566006600856781
116,boy,brother,nouns,2.7,0.17391124367713928,1.6,0.08699265867471695,1.692307692,0.6082659363746643,1.7,0.4802204370498657,1.9,0.39735230803489685,2.4,0.7098116874694824,2.7,0.6063051223754883,2.6,0.21189433336257935,1.1,0.485781192779541,1.2,0.5016557574272156,2.7,0.033182449638843536,2.181818182,0.38653111457824707
117,exchange,replacement,nouns,4.4,0.346004456281662,2.9,0.3046436905860901,3,0.3133699297904968,3.2,0.11741331964731216,3.6,0.23668380081653595,4.1,0.4398682117462158,5.4,0.3546718955039978,3.8,0.1999797821044922,3.1,0.14539074897766113,4.7,0.29553282260894775,1.7,0.18625345826148987,4.636363636,0.4072331190109253
118,poet,journalist,nouns,1.5,0.40801742672920227,0.4,0.3726087212562561,0.615384615,0.5645176768302917,0.9,0.3652433156967163,1.4,0.526075541973114,0.9,0.5168004631996155,1.8,0.51299649477005,1.6,0.47650155425071716,0.5,0.6050963401794434,0.7,0.6089870929718018,0.4,0.2828829288482666,0,0.3897055983543396
119,remainder,difference,nouns,1.5,0.2955595552921295,3.4,0.20271706581115723,3.538461538,0.18156912922859192,0.4,0.05711910128593445,0.3,-0.07224796712398529,0.3,0.29053807258605957,3,0.3361785411834717,1.7,0.031322378665208817,1.6,0.3724727928638458,1.8,0.16636744141578674,0.4,0.1507277488708496,2.363636364,0.17205163836479187
120,cow,goat,nouns,2.8,0.4884099066257477,1.2,0.2884446084499359,0.846153846,0.711511492729187,1.3,0.6805152297019958,1.1,0.4502553939819336,1.5,0.5989646911621094,2.6,0.6632481813430786,1.7,0.20738668739795685,1.1,0.5845046639442444,0.5,0.71932452917099,0.5,0.35167980194091797,0.454545455,0.4494916796684265
121,parliament,congress,nouns,1.8,0.4027717411518097,2.4,0.29219964146614075,2.923076923,0.5779646635055542,3.6,0.33726951479911804,2.8,0.32468414306640625,3.9,0.5247215032577515,4.1,0.4397810995578766,4.1,0.40071529150009155,2.4,0.4796748459339142,1.9,0.5269052982330322,2.6,0.25772085785865784,2.727272727,0.7385031580924988
122,fun,football,nouns,2.6,0.07190977782011032,0.3,0.2813817858695984,0,0.225884810090065,1.2,0.20316597819328308,0.8,0.2806078791618347,0.3,0.3747033476829529,0.7,0.17288972437381744,0.8,0.25701838731765747,1.2,0.3274517059326172,1.1,0.35672450065612793,0.9,0.16718938946723938,0.090909091,0.22345443069934845
123,wealth,poverty,nouns,1.2,0.3754021227359772,0.4,0.20823132991790771,0.230769231,0.4699399769306183,0.2,0.497768372297287,0.8,0.45561906695365906,0.6,0.4635184407234192,1.9,0.548192024230957,1,0.4252206087112427,0.2,0.419764906167984,0.2,0.5608908534049988,0.3,0.32288891077041626,0,0.3655411899089813
124,cab,bus,nouns,3,0.44538816809654236,0.8,0.16874904930591583,1.076923077,0.5894603729248047,2,0.5748518705368042,1.6,0.4756237268447876,1.7,0.5400394797325134,3.1,0.5847671627998352,2.3,0.5229113101959229,1.3,0.5040925145149231,0.8,0.4774981737136841,2.4,0.26460444927215576,2.090909091,0.0
125,alcohol,gin,nouns,1,0.03833925351500511,2,0.2772209942340851,1.923076923,0.4879929721355438,2.3,0.13685032725334167,2.2,0.29986703395843506,2.8,0.39892464876174927,3.8,0.4806249737739563,2.2,0.1238996833562851,3.9,0.22690410912036896,2.1,0.454245924949646,2.5,0.20007479190826416,3.727272727,0.5325444936752319
126,heart,surgery,nouns,1.9,0.18543538451194763,0.2,0.16689634323120117,0.153846154,0.23455660045146942,1,0.05717865377664566,0.6,0.14558561146259308,0.6,0.3557916283607483,1.8,0.1527390480041504,0.9,0.059825487434864044,0.3,0.2174590826034546,0.8,0.139972522854805,0.6,0.2806517779827118,0.181818182,0.5113875269889832
127,elegance,style,nouns,2.5,0.29535111784935,2.4,0.19435153901576996,3.307692308,0.5915142893791199,4.1,0.38887831568717957,3.2,0.39453819394111633,4.3,0.5875939726829529,4.8,0.48620566725730896,2,0.2936568260192871,4.6,0.43433475494384766,3.8,0.5367496609687805,0.3,0.11159874498844147,1.818181818,0.5357150435447693
128,cattle,beef,nouns,3.5,0.21578437089920044,3,0.2640838623046875,3.076923077,0.5591457486152649,3.5,0.2335464060306549,0.8,0.1975221484899521,2.8,0.3857664167881012,4.5,0.4395999014377594,3.8,0.3185969293117523,3.5,0.34903135895729065,2.9,0.5420345067977905,0.4,0.24097603559494019,2.909090909,0.3064058721065521
129,task,highway,nouns,0.8,0.29362714290618896,0,0.04110157489776611,0,0.1480032354593277,0.1,0.06246236339211464,0.2,-0.012005627155303955,0,0.1525961458683014,0.1,0.12682358920574188,0,0.14430899918079376,0.1,0.04289083927869797,0.2,0.1764529049396515,0.2,0.037422776222229004,0,0.13452258706092834
130,night,day,nouns,1.5,0.687626838684082,0.2,0.24980691075325012,0.307692308,0.6742392182350159,1,0.34040212631225586,1.1,0.1841406673192978,1.2,0.31149545311927795,2.4,0.5111235976219177,1,0.4700448513031006,0.1,0.5407778024673462,0.2,0.5338315367698669,0.4,0.5663814544677734,0,0.73737633228302
131,container,mouse,nouns,0,0.2417517900466919,0,0.14552128314971924,0,0.17381083965301514,0.1,0.09311247617006302,0.4,0.192243292927742,0,0.3028622567653656,0.1,0.14165636897087097,0,0.21092578768730164,0.1,0.16174238920211792,0,0.17743343114852905,0,0.1998874843120575,0,0.1800071746110916
132,game,trick,nouns,1.6,0.42958855628967285,1,0.22977186739444733,0.692307692,0.2922794818878174,2,0.4811995029449463,1.7,0.3617560863494873,0.9,0.47965341806411743,2.4,0.4002496302127838,1.5,0.28991419076919556,1,0.20654058456420898,0.9,0.35857707262039185,0.5,0.160518079996109,0.636363636,0.3046274781227112
133,cattle,yogurt,nouns,2.6,0.36165669560432434,0.1,0.16072145104408264,0.538461538,0.2769554853439331,0.6,0.10728369653224945,0.4,0.08970976620912552,0.3,0.2913743257522583,0.3,0.18701960146427155,1,0.26422446966171265,0.3,0.1973438858985901,0.3,0.2490910440683365,0.1,0.03907140716910362,0.545454545,0.2309936285018921
134,ostrich,orchard,nouns,0,0.20951369404792786,0,0.3105834424495697,0,0.19972342252731323,0.4,0.14685720205307007,0,0.3043290674686432,0,0.2894332706928253,0.1,0.12118367850780487,0.2,0.10869286209344864,0,0.1462705284357071,0,0.15468581020832062,0,0.11578500270843506,0,0.330601304769516
135,people,balloon,nouns,0.3,0.18683356046676636,0,0.15997612476348877,0,0.09652499109506607,0.5,0.08327316492795944,0.2,0.08429141342639923,0,0.20232908427715302,0,0.16365988552570343,0.2,0.1061236634850502,0.1,0.12958455085754395,0,0.2515275478363037,0,0.11540853977203369,0,0.14983947575092316
136,door,kitchen,nouns,0.8,0.28632810711860657,0.2,0.20916524529457092,0.076923077,0.4239041805267334,0.7,0.26411551237106323,0.5,0.18773585557937622,0.3,0.39061036705970764,0.9,0.28184589743614197,0.9,0.27532878518104553,0.2,0.17545169591903687,0.8,0.3240515887737274,0.1,0.1314740628004074,0,0.341301828622818
137,business,industry,nouns,3.5,0.3675104081630707,1.9,0.4411222040653229,3.923076923,0.5612872242927551,3.1,0.3207567632198334,2.1,0.3747527599334717,1.9,0.4941481649875641,2.9,0.36188095808029175,2,0.2624482810497284,2.3,0.5439226031303406,1.6,0.41563254594802856,1.7,0.3331829607486725,0.909090909,0.5517653226852417
138,pollution,president,nouns,0.2,0.1365806609392166,0,0.08430245518684387,0.230769231,0.10546311736106873,0.5,0.03493179380893707,0.1,0.03236524388194084,0,0.12132424116134644,0.5,0.04730759188532829,0.1,0.0655042976140976,0.2,0.15757931768894196,0,0.04172017052769661,0.2,0.07947452366352081,0,0.09949582815170288
139,sea,ocean,nouns,3.4,0.3572988212108612,4,0.38188883662223816,5.153846154,0.8060948848724365,4.2,0.5881734490394592,3.1,0.41958823800086975,4.5,0.6769312620162964,4.8,0.6445914506912231,3.5,0.210215762257576,2,0.6508926749229431,1.8,0.7020972371101379,2.8,0.31321752071380615,5.909090909,0.45530080795288086
140,chapel,cable,nouns,1.2,0.08959756791591644,0,0.06515544652938843,0,0.17977374792099,0,0.07447754591703415,0,0.1680057942867279,0,0.21305306255817413,0.1,0.06353049725294113,0,0.1353006213903427,0.1,0.04223364591598511,0,0.03753117471933365,0,0.09470557421445847,0,0.21994875371456146
141,clothes,button,nouns,2.4,0.027233662083745003,0.2,0.06453797966241837,0.615384615,0.18839946389198303,1.4,0.13030511140823364,0.8,0.1012616828083992,1.4,0.24243779480457306,2.2,0.20000582933425903,1.3,0.1290808916091919,0.6,0.2508009374141693,1.3,0.3894760310649872,0.6,0.13114899396896362,0.454545455,0.3814791738986969
142,deck,mouse,nouns,0.3,0.1383102536201477,0,0.11501661688089371,0,0.08156316727399826,0,0.13335838913917542,0.3,0.13728803396224976,0,0.3168548345565796,0.1,0.1184002235531807,0.1,0.09037516266107559,0,0.10897472500801086,0.8,0.14410918951034546,0,0.09646518528461456,0,0.18687956035137177
143,denial,confession,nouns,1.4,0.15496018528938293,0.3,0.38849082589149475,0.538461538,0.43907999992370605,1.2,0.43017059564590454,1,0.3625802993774414,0.3,0.30306515097618103,1.7,0.2370668649673462,0.7,0.2976154088973999,0.3,0.3013697862625122,0.1,0.5344645380973816,0.2,0.19646260142326355,0,0.3133230209350586
